Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_42771,5,0,0,0,0,0,8,810,818,0.438,42771,42771,15.675,44.387,0,0.075,0.137,0.042,0.073,0.043,8.557,10.690,6.724,8.429,1.376
Track_42772,5,0,0,0,0,0,8,810,818,0.404,42772,42772,24.152,9.530,0,0.065,0.129,0.034,0.060,0.044,6.185,6.681,5.247,6.236,0.505
Track_42777,6,0,0,0,0,0,10,810,820,0.658,42777,42777,8.092,35.186,0,0.090,0.204,0.031,0.052,0.075,10.424,15.030,3.688,11.486,3.981
Track_42781,9,0,0,0,0,0,16,810,826,1.232,42781,42781,22.243,33.293,0,0.079,0.183,0.032,0.060,0.053,10.415,14.421,6.946,10.120,2.542
Track_42783,8,0,0,0,0,0,14,810,824,0.486,42783,42783,11.022,51.676,0,0.042,0.066,0.013,0.048,0.020,9.377,10.933,6.662,10.326,1.446
Track_42784,5,0,0,0,0,0,8,810,818,0.797,42784,42784,47.002,32.464,0,0.101,0.158,0.041,0.140,0.057,9.035,10.839,6.820,8.826,1.515
Track_42788,4,0,0,0,0,0,6,810,816,0.586,42788,42788,26.219,33.006,0,0.104,0.247,0.018,0.048,0.124,9.146,11.231,7.348,9.050,1.381
Track_42790,7,0,0,0,0,0,12,810,822,0.467,42790,42790,49.320,32.283,0,0.061,0.106,0.032,0.054,0.027,9.951,13.061,6.542,10.485,2.382
Track_42793,9,0,0,0,0,0,16,810,826,1.047,42793,42793,48.885,30.855,0,0.070,0.107,0.046,0.070,0.020,7.629,9.169,4.679,8.385,1.503
Track_42796,5,0,0,0,0,0,8,810,818,0.429,42796,42796,16.542,4.103,0,0.067,0.100,0.021,0.077,0.033,7.295,8.917,4.433,7.600,1.667
Track_42798,5,0,0,0,0,0,8,810,818,0.644,42798,42798,53.084,38.575,0,0.087,0.109,0.071,0.088,0.017,9.071,10.991,6.705,8.818,1.559
Track_42806,9,0,0,0,0,0,16,810,826,1.011,42806,42806,24.049,21.455,0,0.081,0.204,0.038,0.088,0.056,7.965,10.954,6.249,7.847,1.563
Track_42809,8,0,0,0,0,0,14,810,824,0.909,42809,42809,34.413,19.841,0,0.099,0.150,0.055,0.082,0.036,9.536,12.556,6.248,10.087,2.204
Track_42813,4,0,0,0,0,0,6,810,816,0.549,42813,42813,37.611,20.506,0,0.095,0.151,0.028,0.106,0.062,8.902,10.373,7.272,10.372,1.475
Track_42816,6,0,0,0,0,0,10,810,820,0.455,42816,42816,33.314,1.821,0,0.058,0.154,0.008,0.029,0.059,7.822,9.666,6.145,8.604,1.354
Track_42827,6,0,0,0,0,0,10,810,820,0.499,42827,42827,50.588,17.238,0,0.061,0.088,0.036,0.057,0.022,6.645,7.223,6.229,6.678,0.420
Track_42833,8,0,0,0,0,0,14,810,824,0.809,42833,42833,24.641,35.662,0,0.070,0.179,0.023,0.056,0.059,8.426,10.542,4.579,8.227,1.794
Track_42844,9,0,0,0,0,0,16,816,832,0.992,42844,42844,9.983,16.412,0,0.079,0.142,0.041,0.087,0.034,11.872,17.447,6.487,12.152,3.463
Track_42845,5,0,0,0,0,0,8,812,820,0.700,42845,42845,19.407,51.658,0,0.091,0.145,0.069,0.076,0.036,9.491,11.418,6.393,9.466,1.781
Track_42846,5,0,0,0,0,0,8,816,824,0.425,42846,42846,30.687,51.062,0,0.065,0.090,0.016,0.082,0.033,9.928,11.480,7.120,10.333,1.554
Track_42850,6,0,0,0,0,0,10,812,822,0.701,42850,42850,1.758,50.070,0,0.078,0.157,0.030,0.062,0.051,8.796,9.854,7.151,9.382,0.895
Track_42851,7,0,0,0,0,0,12,814,826,0.665,42851,42851,14.354,15.687,0,0.061,0.077,0.049,0.060,0.011,10.909,12.179,8.268,11.691,1.284
Track_42852,4,0,0,0,0,0,6,814,820,0.427,42852,42852,11.193,32.480,0,0.078,0.135,0.046,0.051,0.050,7.747,8.619,6.651,7.937,0.707
Track_42855,5,0,0,0,0,0,8,816,824,0.472,42855,42855,27.521,50.272,0,0.062,0.103,0.026,0.078,0.035,10.369,12.295,8.314,10.121,1.659
Track_42858,8,0,0,0,0,0,14,812,826,0.867,42858,42858,39.547,33.590,0,0.073,0.106,0.037,0.085,0.030,13.212,14.304,11.921,13.381,0.802
Track_42865,4,0,0,0,0,0,6,816,822,0.437,42865,42865,26.276,14.236,0,0.075,0.096,0.063,0.064,0.019,9.634,11.355,7.542,10.293,1.402
Track_42868,11,0,0,0,0,0,20,816,836,1.449,42868,42868,31.325,49.566,0,0.073,0.173,0.033,0.069,0.040,11.574,15.250,8.086,11.587,2.443
Track_42877,7,0,0,0,0,0,12,812,824,0.705,42877,42877,51.708,49.295,0,0.071,0.168,0.005,0.074,0.055,8.540,10.385,7.331,8.502,1.026
Track_42883,4,0,0,0,0,0,6,816,822,0.414,42883,42883,47.102,13.312,0,0.075,0.199,0.012,0.014,0.107,8.822,10.340,7.875,9.096,0.999
Track_42885,7,0,0,0,0,0,12,814,826,0.933,42885,42885,5.455,13.529,0,0.089,0.237,0.032,0.082,0.078,6.809,9.083,4.679,6.784,1.361
Track_42888,7,0,0,0,0,0,12,812,824,0.995,42888,42888,52.785,13.361,0,0.088,0.211,0.018,0.049,0.083,8.953,12.907,6.047,8.819,2.649
Track_42891,4,0,0,0,0,0,6,816,822,0.517,42891,42891,18.894,31.685,0,0.086,0.114,0.055,0.090,0.030,7.942,9.010,7.127,8.430,0.805
Track_42894,5,0,0,0,0,0,8,812,820,0.460,42894,42894,43.590,13.719,0,0.059,0.072,0.035,0.072,0.018,12.544,14.416,10.394,12.626,1.294
Track_42905,5,0,0,0,0,0,8,816,824,0.760,42905,42905,43.763,38.530,0,0.098,0.133,0.041,0.119,0.040,7.931,10.084,5.868,8.212,1.383
Track_42906,6,0,0,0,0,0,10,816,826,0.758,42906,42906,50.748,38.651,0,0.084,0.223,0.044,0.054,0.078,7.354,8.250,6.184,7.312,0.684
Track_42909,4,0,0,0,0,0,6,814,820,0.474,42909,42909,21.041,36.862,0,0.079,0.127,0.050,0.061,0.042,7.794,8.673,6.215,8.570,0.984
Track_42910,7,0,0,0,0,0,12,814,826,0.450,42910,42910,8.133,54.406,0,0.045,0.061,0.031,0.049,0.012,10.661,13.031,8.332,11.315,1.777
Track_42914,4,0,0,0,0,0,6,814,820,0.420,42914,42914,31.079,3.056,0,0.071,0.088,0.056,0.070,0.016,8.228,9.477,6.074,8.763,1.287
Track_42916,10,0,0,0,0,0,18,814,832,1.593,42916,42916,45.568,36.297,0,0.105,0.232,0.048,0.077,0.064,13.609,19.338,9.141,13.036,3.115
Track_42918,7,0,0,0,0,0,12,816,828,0.851,42918,42918,42.555,2.937,0,0.074,0.130,0.032,0.083,0.037,10.786,15.430,5.278,10.429,3.423
Track_42919,8,0,0,0,0,0,14,812,826,0.537,42919,42919,12.047,54.051,0,0.072,0.140,0.037,0.053,0.043,11.781,14.982,8.977,11.631,1.982
Track_42921,5,0,0,0,0,0,8,814,822,0.538,42921,42921,53.443,54.082,0,0.074,0.143,0.008,0.129,0.071,8.254,11.081,4.363,9.537,2.530
Track_42924,10,0,0,0,0,0,18,814,832,0.972,42924,42924,12.601,55.133,0,0.066,0.162,0.000,0.054,0.054,8.869,11.826,4.057,9.422,2.379
Track_42925,4,0,0,0,0,0,6,812,818,0.501,42925,42925,47.698,37.475,0,0.084,0.183,0.018,0.050,0.088,8.433,10.940,5.273,9.558,2.107
Track_42927,5,0,0,0,0,0,8,814,822,0.418,42927,42927,24.953,36.916,0,0.072,0.230,0.014,0.025,0.106,7.053,7.772,6.069,7.260,0.617
Track_42928,6,0,0,0,0,0,10,814,824,0.598,42928,42928,32.565,3.216,0,0.061,0.098,0.045,0.053,0.022,7.479,8.705,6.568,7.743,0.725
Track_42929,4,0,0,0,0,0,6,816,822,0.500,42929,42929,6.237,20.204,0,0.086,0.194,0.008,0.055,0.097,6.584,9.042,3.146,8.811,2.468
Track_42932,4,0,0,0,0,0,6,814,820,0.494,42932,42932,19.882,2.069,0,0.100,0.190,0.030,0.080,0.082,4.946,5.540,4.290,5.213,0.473
Track_42933,4,0,0,0,0,0,6,812,818,0.438,42933,42933,36.551,18.586,0,0.077,0.083,0.073,0.075,0.005,8.936,9.603,8.065,9.289,0.581
Track_42943,6,0,0,0,0,0,10,812,822,1.066,42943,42943,13.074,36.520,0,0.112,0.167,0.076,0.100,0.035,8.179,9.497,5.445,8.977,1.379
Track_42944,8,0,0,0,0,0,14,812,826,0.419,42944,42944,17.423,53.614,0,0.045,0.064,0.030,0.042,0.012,11.835,14.614,7.451,12.832,2.704
Track_42945,6,0,0,0,0,0,10,812,822,0.569,42945,42945,27.478,2.263,0,0.066,0.118,0.022,0.058,0.036,6.446,7.180,5.933,6.589,0.490
Track_42949,7,0,0,0,0,0,12,812,824,0.684,42949,42949,16.179,52.389,0,0.077,0.248,0.026,0.049,0.085,11.308,13.159,8.822,11.100,1.424
Track_42951,8,0,0,0,0,0,14,816,830,0.457,42951,42951,43.894,52.684,0,0.056,0.127,0.009,0.054,0.038,10.536,12.452,8.071,10.805,1.318
Track_42955,4,0,0,0,0,0,6,816,822,0.433,42955,42955,18.765,25.698,0,0.081,0.133,0.051,0.060,0.045,8.711,9.897,7.736,8.898,0.798
Track_42956,10,0,0,0,0,0,18,812,830,0.402,42956,42956,37.111,42.368,0,0.046,0.153,0.014,0.032,0.043,11.039,14.509,7.375,11.640,2.289
Track_42959,7,0,0,0,0,0,12,812,824,0.762,42959,42959,50.274,25.462,0,0.073,0.167,0.030,0.065,0.051,9.781,10.943,7.986,10.281,1.141
Track_42960,7,0,0,0,0,0,12,812,824,0.490,42960,42960,28.418,42.616,0,0.066,0.223,0.016,0.032,0.082,9.883,13.554,6.999,10.282,2.635
Track_42964,10,0,0,0,0,0,18,814,832,1.196,42964,42964,48.478,40.895,0,0.072,0.112,0.039,0.057,0.030,13.175,18.884,7.113,13.295,3.654
Track_42972,6,0,0,0,0,0,10,812,822,0.595,42972,42972,41.971,41.244,0,0.092,0.213,0.050,0.065,0.069,15.355,19.206,9.672,16.834,3.040
Track_42975,8,0,0,0,0,0,14,814,828,0.601,42975,42975,16.348,40.245,0,0.079,0.119,0.050,0.076,0.021,14.354,17.121,11.890,14.297,1.780
Track_42985,9,0,0,0,0,0,16,814,830,0.905,42985,42985,23.940,38.763,0,0.068,0.091,0.047,0.071,0.015,11.174,14.201,8.498,11.030,1.866
Track_42987,5,0,0,0,0,0,8,816,824,0.548,42987,42987,37.247,5.265,0,0.071,0.082,0.060,0.076,0.010,13.251,13.809,11.889,13.477,0.698
Track_42993,4,0,0,0,0,0,6,814,820,0.443,42993,42993,45.055,39.650,0,0.080,0.114,0.045,0.081,0.034,9.538,10.754,8.297,9.891,0.901
Track_42994,9,0,0,0,0,0,16,812,828,0.915,42994,42994,1.812,22.252,0,0.067,0.103,0.037,0.067,0.023,9.774,13.277,6.280,9.416,2.386
Track_42997,8,0,0,0,0,0,14,814,828,0.703,42997,42997,16.266,46.649,0,0.063,0.242,0.006,0.040,0.082,10.194,14.116,7.597,9.585,2.317
Track_43000,9,0,0,0,0,0,16,812,828,0.792,43000,43000,45.000,46.795,0,0.055,0.150,0.020,0.043,0.044,14.114,16.240,11.373,14.164,1.554
Track_43002,7,0,0,0,0,0,12,816,828,0.653,43002,43002,7.256,11.862,0,0.075,0.156,0.016,0.086,0.051,10.132,13.107,6.578,10.240,2.171
Track_43008,4,0,0,0,0,0,6,814,820,0.439,43008,43008,38.929,30.099,0,0.073,0.102,0.053,0.065,0.025,10.514,12.968,8.669,11.726,1.885
Track_43012,5,0,0,0,0,0,8,812,820,0.505,43012,43012,49.266,28.495,0,0.095,0.216,0.034,0.089,0.084,11.024,13.145,8.376,11.780,1.700
Track_43015,7,0,0,0,0,0,12,812,824,1.142,43015,43015,18.843,45.501,0,0.097,0.233,0.048,0.079,0.070,11.523,16.020,7.400,11.438,2.966
Track_43019,12,0,0,0,0,0,22,812,834,1.712,43019,43019,41.815,46.368,0,0.087,0.160,0.030,0.093,0.043,10.502,15.696,5.854,11.232,2.779
Track_43020,5,0,0,0,0,0,8,814,822,0.637,43020,43020,33.183,46.269,0,0.087,0.126,0.050,0.102,0.034,6.216,8.112,5.247,5.599,1.040
Track_43022,8,0,0,0,0,0,14,816,830,0.600,43022,43022,55.160,45.349,0,0.049,0.129,0.000,0.054,0.043,7.604,8.997,4.957,7.987,1.169
Track_43025,7,0,0,0,0,0,12,812,824,0.915,43025,43025,54.756,10.743,0,0.099,0.141,0.054,0.107,0.031,7.379,8.401,6.172,7.829,0.861
Track_43028,5,0,0,0,0,0,8,812,820,0.656,43028,43028,16.873,27.867,0,0.096,0.172,0.041,0.124,0.064,9.071,11.898,5.940,9.597,2.045
Track_43029,6,0,0,0,0,0,10,816,826,0.634,43029,43029,52.507,44.730,0,0.069,0.106,0.024,0.078,0.033,10.954,14.736,6.495,11.175,2.699
Track_43034,11,0,0,0,0,0,20,814,834,1.235,43034,43034,48.141,43.885,0,0.077,0.164,0.029,0.082,0.039,14.120,16.264,7.891,15.050,2.208
Track_43036,4,0,0,0,0,0,6,814,820,0.537,43036,43036,26.100,10.685,0,0.099,0.241,0.027,0.029,0.123,8.741,9.701,7.412,9.598,0.957
Track_43044,10,0,0,0,0,0,18,812,830,1.128,43044,43044,16.740,26.422,0,0.069,0.142,0.028,0.053,0.037,11.244,15.988,8.204,10.748,2.437
Track_43045,7,0,0,0,0,0,12,814,826,0.614,43045,43045,45.162,43.773,0,0.058,0.068,0.045,0.064,0.010,13.998,17.174,9.537,15.353,2.579
Track_43164,6,0,0,0,0,0,10,820,830,0.592,43164,43164,35.857,27.684,0,0.063,0.137,0.025,0.040,0.047,8.450,10.168,6.965,8.675,1.088
Track_43171,8,0,0,0,0,0,14,818,832,0.790,43171,43171,3.036,44.807,0,0.062,0.136,0.024,0.036,0.045,9.821,12.720,6.665,11.135,2.227
Track_43173,5,0,0,0,0,0,8,820,828,0.635,43173,43173,8.000,27.442,0,0.086,0.118,0.046,0.099,0.031,10.897,12.178,9.426,10.422,1.065
Track_43175,4,0,0,0,0,0,6,820,826,0.421,43175,43175,51.779,26.989,0,0.070,0.094,0.058,0.059,0.020,8.093,9.443,6.603,8.508,1.036
Track_43187,8,0,0,0,0,0,14,820,834,0.820,43187,43187,15.549,43.746,0,0.099,0.168,0.052,0.084,0.043,8.258,10.709,5.809,9.240,1.766
Track_43192,5,0,0,0,0,0,8,820,828,0.616,43192,43192,52.992,24.711,0,0.086,0.197,0.037,0.068,0.075,11.620,15.379,8.528,11.690,2.700
Track_43194,7,0,0,0,0,0,12,818,830,0.579,43194,43194,20.602,42.061,0,0.061,0.179,0.020,0.032,0.063,12.950,18.337,6.081,13.689,4.445
Track_43198,5,0,0,0,0,0,8,818,826,0.443,43198,43198,33.046,25.295,0,0.058,0.116,0.028,0.044,0.040,11.125,13.683,8.555,11.763,2.180
Track_43200,6,0,0,0,0,0,10,820,830,0.413,43200,43200,4.188,42.466,0,0.063,0.214,0.018,0.029,0.084,9.200,10.512,6.187,9.691,1.400
Track_43201,4,0,0,0,0,0,6,818,824,0.422,43201,43201,3.213,49.782,0,0.072,0.132,0.033,0.050,0.053,8.356,8.809,7.482,8.757,0.532
Track_43204,5,0,0,0,0,0,8,818,826,0.561,43204,43204,44.328,31.456,0,0.115,0.175,0.064,0.121,0.046,9.290,10.119,7.235,9.657,1.066
Track_43208,6,0,0,0,0,0,10,820,830,0.496,43208,43208,46.962,49.904,0,0.051,0.090,0.032,0.036,0.026,8.737,10.820,5.532,9.312,1.627
Track_43212,8,0,0,0,0,0,14,818,832,0.833,43212,43212,50.264,50.409,0,0.062,0.118,0.023,0.049,0.036,15.234,20.903,9.401,16.528,4.382
Track_43213,8,0,0,0,0,0,14,818,832,0.643,43213,43213,4.404,49.992,0,0.058,0.200,0.010,0.043,0.064,10.359,13.566,7.205,10.776,2.312
Track_43214,7,0,0,0,0,0,12,818,830,0.765,43214,43214,15.584,14.933,0,0.070,0.122,0.035,0.075,0.035,11.998,14.356,7.721,12.549,1.979
Track_43218,5,0,0,0,0,0,8,820,828,0.601,43218,43218,44.993,13.757,0,0.085,0.139,0.018,0.117,0.055,6.548,7.515,5.825,6.380,0.653
Track_43219,7,0,0,0,0,0,12,818,830,0.405,43219,43219,32.523,13.439,0,0.047,0.073,0.021,0.050,0.021,10.545,13.718,6.163,10.963,2.403
Track_43221,5,0,0,0,0,0,8,820,828,0.685,43221,43221,18.877,48.223,0,0.089,0.136,0.046,0.113,0.042,10.654,11.385,9.815,10.613,0.554
Track_43224,5,0,0,0,0,0,8,818,826,0.534,43224,43224,37.271,14.173,0,0.068,0.076,0.063,0.068,0.006,7.879,9.351,7.064,7.706,0.800
Track_43226,6,0,0,0,0,0,10,820,830,0.809,43226,43226,14.246,31.944,0,0.086,0.154,0.045,0.052,0.052,8.371,9.691,6.872,9.222,1.126
Track_43242,17,0,0,0,0,0,32,820,852,1.393,43242,43242,21.872,53.767,0,0.070,0.131,0.022,0.069,0.034,10.625,15.512,6.557,10.234,2.306
Track_43259,5,0,0,0,0,0,8,818,826,0.580,43259,43259,4.849,52.090,0,0.076,0.120,0.048,0.078,0.032,8.384,9.295,7.531,8.223,0.603
Track_43262,6,0,0,0,0,0,10,818,828,0.980,43262,43262,47.064,52.236,0,0.110,0.168,0.046,0.111,0.046,10.649,12.479,9.051,10.746,1.030
Track_43265,5,0,0,0,0,0,8,820,828,0.480,43265,43265,31.999,52.519,0,0.062,0.073,0.049,0.065,0.010,13.270,16.394,9.351,13.627,2.598
Track_43266,11,0,0,0,0,0,20,820,840,0.914,43266,43266,37.153,0.960,0,0.056,0.130,0.028,0.043,0.031,12.117,18.180,8.299,10.814,3.439
Track_43270,5,0,0,0,0,0,8,820,828,0.404,43270,43270,42.038,15.772,0,0.065,0.100,0.029,0.082,0.032,9.202,12.258,5.838,10.449,2.415
Track_43271,5,0,0,0,0,0,8,818,826,0.600,43271,43271,48.688,51.016,0,0.076,0.115,0.033,0.079,0.034,6.232,8.504,4.711,5.012,1.654
Track_43274,5,0,0,0,0,0,8,818,826,0.666,43274,43274,44.404,15.579,0,0.084,0.111,0.054,0.091,0.024,7.480,9.436,4.358,8.024,1.895
Track_43277,5,0,0,0,0,0,8,818,826,0.446,43277,43277,10.144,33.243,0,0.076,0.095,0.031,0.091,0.030,8.253,9.776,5.526,9.154,1.539
Track_43282,6,0,0,0,0,0,10,820,830,0.491,43282,43282,53.781,15.916,0,0.064,0.113,0.019,0.065,0.035,8.227,9.613,6.409,8.719,1.162
Track_43283,11,0,0,0,0,0,20,818,838,1.513,43283,43283,23.832,33.368,0,0.085,0.240,0.027,0.070,0.060,11.927,13.980,9.138,13.245,1.868
Track_43284,9,0,0,0,0,0,16,820,836,1.322,43284,43284,2.548,41.299,0,0.096,0.204,0.035,0.073,0.057,8.420,11.131,3.804,8.470,2.270
Track_43289,10,0,0,0,0,0,18,818,836,1.307,43289,43289,17.665,41.646,0,0.079,0.120,0.042,0.091,0.030,13.716,20.038,7.670,12.711,3.569
Track_43291,4,0,0,0,0,0,6,818,824,0.490,43291,43291,43.511,6.919,0,0.082,0.119,0.061,0.066,0.033,7.810,8.775,6.280,8.108,0.926
Track_43293,5,0,0,0,0,0,8,820,828,0.482,43293,43293,18.274,23.682,0,0.064,0.088,0.043,0.074,0.020,7.579,9.604,4.976,7.879,1.654
Track_43295,15,0,0,0,0,0,28,820,848,1.701,43295,43295,33.846,41.522,0,0.079,0.249,0.011,0.059,0.073,13.081,18.107,7.758,13.521,2.985
Track_43301,4,0,0,0,0,0,6,820,826,0.507,43301,43301,46.777,21.969,0,0.085,0.099,0.065,0.092,0.018,9.357,9.664,8.695,9.639,0.393
Track_43303,6,0,0,0,0,0,10,820,830,0.480,43303,43303,19.782,22.646,0,0.051,0.086,0.023,0.049,0.023,9.831,12.140,4.613,11.519,2.625
Track_43306,4,0,0,0,0,0,6,818,824,0.423,43306,43306,47.194,38.613,0,0.073,0.110,0.053,0.057,0.032,8.231,8.503,8.038,8.251,0.174
Track_43309,9,0,0,0,0,0,16,820,836,1.458,43309,43309,32.961,38.887,0,0.104,0.185,0.041,0.091,0.052,11.213,15.838,6.939,10.429,2.976
Track_43311,7,0,0,0,0,0,12,818,830,1.011,43311,43311,25.437,39.477,0,0.088,0.131,0.051,0.087,0.034,8.172,9.327,6.748,8.209,0.801
Track_43315,6,0,0,0,0,0,10,818,828,0.648,43315,43315,49.089,55.151,0,0.084,0.162,0.000,0.054,0.069,6.986,7.611,5.501,7.439,0.745
Track_43318,5,0,0,0,0,0,8,820,828,0.499,43318,43318,27.745,21.195,0,0.066,0.200,0.001,0.054,0.093,12.347,18.944,5.122,14.680,5.405
Track_43364,5,0,0,0,0,0,8,822,830,0.442,43364,43364,52.661,51.070,0,0.057,0.085,0.035,0.061,0.021,10.873,13.414,6.078,11.464,2.533
Track_43368,9,0,0,0,0,0,16,822,838,1.117,43368,43368,28.459,17.351,0,0.078,0.134,0.036,0.067,0.037,12.646,15.303,6.681,13.268,2.695
Track_43371,4,0,0,0,0,0,6,822,828,0.481,43371,43371,34.432,14.399,0,0.083,0.112,0.043,0.092,0.036,7.388,9.985,5.090,7.332,1.738
Track_43377,9,0,0,0,0,0,16,822,838,0.767,43377,43377,6.703,49.343,0,0.082,0.187,0.026,0.093,0.053,9.281,13.524,5.290,8.669,2.745
Track_43384,6,0,0,0,0,0,10,822,832,0.763,43384,43384,43.996,3.577,0,0.077,0.096,0.067,0.073,0.012,9.177,10.752,6.461,9.874,1.422
Track_43387,10,0,0,0,0,0,18,822,840,0.627,43387,43387,3.888,37.069,0,0.076,0.200,0.035,0.067,0.050,10.416,11.283,9.099,10.837,0.686
Track_43391,4,0,0,0,0,0,6,822,828,0.422,43391,43391,4.336,19.885,0,0.076,0.090,0.069,0.069,0.012,9.829,11.179,8.201,10.147,1.069
Track_43398,4,0,0,0,0,0,6,822,828,0.432,43398,43398,33.102,55.188,0,0.072,0.162,0.000,0.054,0.082,3.529,4.668,2.380,3.876,0.844
Track_43399,5,0,0,0,0,0,8,822,830,0.468,43399,43399,43.598,36.629,0,0.067,0.118,0.015,0.083,0.044,8.648,9.986,6.077,9.376,1.488
Track_43401,4,0,0,0,0,0,6,822,828,0.433,43401,43401,51.495,34.853,0,0.073,0.134,0.025,0.061,0.055,9.118,11.560,6.066,10.261,2.054
Track_43404,9,0,0,0,0,0,16,822,838,1.071,43404,43404,36.045,18.283,0,0.076,0.152,0.042,0.068,0.035,9.536,11.051,6.971,9.699,1.103
Track_43405,5,0,0,0,0,0,8,822,830,0.481,43405,43405,9.297,35.070,0,0.061,0.106,0.024,0.087,0.042,11.279,14.704,6.978,11.702,2.766
Track_43406,5,0,0,0,0,0,8,822,830,0.520,43406,43406,20.315,17.998,0,0.076,0.156,0.011,0.073,0.060,7.726,9.324,5.790,7.757,1.276
Track_43407,9,0,0,0,0,0,16,822,838,0.927,43407,43407,36.298,53.039,0,0.066,0.184,0.009,0.051,0.058,9.509,11.743,7.454,9.738,1.392
Track_43409,9,0,0,0,0,0,16,822,838,1.061,43409,43409,41.747,35.258,0,0.068,0.159,0.026,0.053,0.046,11.544,17.777,6.108,11.904,3.543
Track_43426,9,0,0,0,0,0,16,822,838,0.974,43426,43426,47.109,24.999,0,0.073,0.137,0.015,0.068,0.042,10.973,13.199,9.004,10.578,1.280
Track_43432,5,0,0,0,0,0,8,822,830,0.727,43432,43432,45.417,40.094,0,0.091,0.127,0.051,0.112,0.035,7.403,9.073,6.165,7.286,0.958
Track_43441,7,0,0,0,0,0,12,822,834,0.757,43441,43441,38.802,39.057,0,0.075,0.173,0.002,0.067,0.056,16.061,19.808,10.077,16.660,2.799
Track_43444,7,0,0,0,0,0,12,822,834,0.848,43444,43444,33.747,39.786,0,0.078,0.124,0.057,0.067,0.028,9.584,11.763,7.722,9.245,1.314
Track_43453,6,0,0,0,0,0,10,822,832,0.522,43453,43453,24.887,12.410,0,0.059,0.106,0.020,0.066,0.035,8.310,11.040,5.746,9.014,2.030
Track_43454,5,0,0,0,0,0,8,822,830,0.669,43454,43454,11.698,27.548,0,0.105,0.239,0.051,0.071,0.090,7.717,9.850,5.776,7.929,1.668
Track_43455,5,0,0,0,0,0,8,822,830,0.570,43455,43455,42.891,45.301,0,0.104,0.182,0.051,0.121,0.061,9.782,13.042,5.905,9.220,2.582
Track_43467,5,0,0,0,0,0,8,824,832,0.523,43467,43467,30.907,23.550,0,0.067,0.107,0.040,0.072,0.030,12.888,14.279,10.544,12.919,1.289
Track_43473,5,0,0,0,0,0,8,826,834,0.531,43473,43473,31.262,6.335,0,0.068,0.110,0.041,0.062,0.030,7.454,9.020,4.762,7.816,1.515
Track_43480,4,0,0,0,0,0,6,824,830,0.605,43480,43480,11.115,38.995,0,0.104,0.155,0.065,0.092,0.046,7.507,8.645,6.565,7.899,0.819
Track_43481,4,0,0,0,0,0,6,826,832,0.438,43481,43481,16.759,4.706,0,0.075,0.190,0.005,0.029,0.100,8.735,10.897,7.143,9.151,1.445
Track_43482,6,0,0,0,0,0,10,824,834,0.790,43482,43482,45.549,39.183,0,0.090,0.185,0.029,0.063,0.063,6.425,7.662,4.008,7.041,1.205
Track_43483,7,0,0,0,0,0,12,824,836,0.923,43483,43483,1.764,4.959,0,0.086,0.179,0.015,0.104,0.063,6.702,9.880,4.256,6.575,2.127
Track_43492,5,0,0,0,0,0,8,824,832,0.468,43492,43492,3.407,20.016,0,0.059,0.083,0.029,0.082,0.027,7.937,9.661,3.993,8.562,2.076
Track_43498,4,0,0,0,0,0,6,824,830,0.433,43498,43498,37.374,38.411,0,0.080,0.103,0.064,0.073,0.020,11.674,13.525,9.307,12.983,1.686
Track_43505,8,0,0,0,0,0,14,826,840,0.909,43505,43505,18.187,46.263,0,0.078,0.202,0.010,0.051,0.065,8.978,12.977,5.638,8.755,2.725
Track_43509,9,0,0,0,0,0,16,824,840,1.215,43509,43509,20.572,26.690,0,0.086,0.129,0.056,0.091,0.027,7.676,9.517,5.078,8.488,1.524
Track_43512,5,0,0,0,0,0,8,826,834,0.574,43512,43512,23.179,44.259,0,0.073,0.083,0.060,0.083,0.012,12.793,14.639,9.231,13.767,1.949
Track_43514,4,0,0,0,0,0,6,824,830,0.409,43514,43514,41.315,44.271,0,0.072,0.090,0.053,0.072,0.018,11.650,13.331,9.452,11.936,1.396
Track_43515,5,0,0,0,0,0,8,824,832,0.524,43515,43515,43.110,10.660,0,0.066,0.098,0.043,0.066,0.023,9.165,10.185,7.838,9.539,0.854
Track_43518,5,0,0,0,0,0,8,826,834,0.429,43518,43518,37.569,45.122,0,0.057,0.131,0.018,0.047,0.051,10.502,15.695,7.498,8.178,3.378
Track_43527,11,0,0,0,0,0,20,826,846,1.364,43527,43527,12.964,43.911,0,0.080,0.188,0.009,0.078,0.049,11.805,16.127,8.012,11.481,2.217
Track_43528,7,0,0,0,0,0,12,824,836,0.602,43528,43528,54.399,26.093,0,0.061,0.136,0.015,0.054,0.045,11.313,12.941,9.310,11.451,1.236
